Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 23, 2019,7:30p,,Box Score,,Minnesota Timberwolves,L,OT,126,127,0,1,L 1,
Fri, Oct 25, 2019,7:30p,,Box Score,,New York Knicks,W,,113,109,1,1,W 1,
Sun, Oct 27, 2019,6:00p,,Box Score,@,Memphis Grizzlies,L,OT,133,134,1,2,L 1,
Wed, Oct 30, 2019,7:30p,,Box Score,,Indiana Pacers,L,,108,118,1,3,L 2,
Fri, Nov 1, 2019,7:00p,,Box Score,,Houston Rockets,W,,123,116,2,3,W 1,
Sat, Nov 2, 2019,7:00p,,Box Score,@,Detroit Pistons,L,,109,113,2,4,L 1,
Mon, Nov 4, 2019,7:30p,,Box Score,,New Orleans Pelicans,W,,135,125,3,4,W 1,
Fri, Nov 8, 2019,10:00p,,Box Score,@,Portland Trail Blazers,W,,119,115,4,4,W 2,
Sun, Nov 10, 2019,8:00p,,Box Score,@,Phoenix Suns,L,,112,138,4,5,L 1,
Tue, Nov 12, 2019,9:00p,,Box Score,@,Utah Jazz,L,,114,119,4,6,L 2,
Thu, Nov 14, 2019,10:30p,,Box Score,@,Denver Nuggets,L,,93,101,4,7,L 3,
Sat, Nov 16, 2019,6:00p,,Box Score,@,Chicago Bulls,W,,117,111,5,7,W 1,
Mon, Nov 18, 2019,7:30p,,Box Score,,Indiana Pacers,L,,86,115,5,8,L 1,
Wed, Nov 20, 2019,7:30p,,Box Score,,Charlotte Hornets,W,,101,91,6,8,W 1,
Fri, Nov 22, 2019,7:30p,,Box Score,,Sacramento Kings,W,,116,97,7,8,W 2,
Sun, Nov 24, 2019,6:00p,,Box Score,@,New York Knicks,W,,103,101,8,8,W 3,
Mon, Nov 25, 2019,7:00p,,Box Score,@,Cleveland Cavaliers,W,,108,106,9,8,W 4,
Wed, Nov 27, 2019,7:00p,,Box Score,@,Boston Celtics,L,,110,121,9,9,L 1,
Fri, Nov 29, 2019,12:00p,,Box Score,,Boston Celtics,W,,112,107,10,9,W 1,
Sun, Dec 1, 2019,3:00p,,Box Score,,Miami Heat,L,,106,109,10,10,L 1,
,,,,,,,,,,,,,
Wed, Dec 4, 2019,7:30p,,Box Score,@,Atlanta Hawks,W,,130,118,11,10,W 1,
Fri, Dec 6, 2019,7:00p,,Box Score,@,Charlotte Hornets,W,,111,104,12,10,W 2,
Sun, Dec 8, 2019,3:00p,,Box Score,,Denver Nuggets,W,,105,102,13,10,W 3,
Wed, Dec 11, 2019,7:30p,,Box Score,,Charlotte Hornets,L,,108,113,13,11,L 1,
Sat, Dec 14, 2019,7:30p,,Box Score,@,Toronto Raptors,L,,102,110,13,12,L 2,
