Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Nov 1, 2006,7:30p,,Box Score,,Toronto Raptors,W,,102,92,1,0,W 1,
Fri, Nov 3, 2006,7:30p,,Box Score,@,Miami Heat,L,,85,91,1,1,L 1,
Wed, Nov 8, 2006,7:30p,,Box Score,,Utah Jazz,W,,96,89,2,1,W 1,
Fri, Nov 10, 2006,8:00p,,Box Score,,Miami Heat,L,,106,113,2,2,L 1,
Sun, Nov 12, 2006,6:00p,,Box Score,@,Washington Wizards,W,OT,105,93,3,2,W 1,
Mon, Nov 13, 2006,7:30p,,Box Score,,Seattle SuperSonics,L,,113,119,3,3,L 1,
Wed, Nov 15, 2006,7:30p,,Box Score,,Milwaukee Bucks,W,,100,87,4,3,W 1,
Fri, Nov 17, 2006,7:00p,,Box Score,@,Indiana Pacers,W,,100,91,5,3,W 2,
Sat, Nov 18, 2006,7:30p,,Box Score,,Portland Trail Blazers,L,,68,86,5,4,L 1,
Mon, Nov 20, 2006,10:00p,,Box Score,@,Seattle SuperSonics,L,,87,99,5,5,L 2,
Wed, Nov 22, 2006,10:00p,,Box Score,@,Portland Trail Blazers,L,,97,100,5,6,L 3,
Fri, Nov 24, 2006,10:30p,,Box Score,@,Phoenix Suns,L,,93,99,5,7,L 4,
Sun, Nov 26, 2006,9:30p,,Box Score,@,Los Angeles Lakers,L,,93,99,5,8,L 5,
Tue, Nov 28, 2006,7:30p,,Box Score,,Charlotte Bobcats,L,,92,96,5,9,L 6,
Wed, Nov 29, 2006,7:30p,,Box Score,@,Boston Celtics,W,,106,103,6,9,W 1,
Sat, Dec 2, 2006,7:30p,,Box Score,,Philadelphia 76ers,W,,112,107,7,9,W 2,
Tue, Dec 5, 2006,7:30p,,Box Score,,Dallas Mavericks,L,,75,92,7,10,L 1,
Thu, Dec 7, 2006,7:30p,,Box Score,,Phoenix Suns,L,2OT,157,161,7,11,L 2,
Sat, Dec 9, 2006,7:30p,,Box Score,,Boston Celtics,L,,90,92,7,12,L 3,
Mon, Dec 11, 2006,7:30p,,Box Score,,Memphis Grizzlies,W,,105,92,8,12,W 1,
,,,,,,,,,,,,,
Wed, Dec 13, 2006,7:30p,,Box Score,,Milwaukee Bucks,W,,108,95,9,12,W 2,
Fri, Dec 15, 2006,7:00p,,Box Score,@,Toronto Raptors,L,,78,90,9,13,L 1,
Sat, Dec 16, 2006,8:00p,,Box Score,,Detroit Pistons,L,,82,90,9,14,L 2,
Mon, Dec 18, 2006,7:30p,,Box Score,,Golden State Warriors,W,,105,97,10,14,W 1,
Wed, Dec 20, 2006,8:00p,,Box Score,,Cleveland Cavaliers,W,,113,111,11,14,W 2,
Fri, Dec 22, 2006,7:30p,,Box Score,,Los Angeles Lakers,L,,95,99,11,15,L 1,
Sat, Dec 23, 2006,8:30p,,Box Score,@,Milwaukee Bucks,L,,104,115,11,16,L 2,
