Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 31, 2007,7:30p,,Box Score,,Chicago Bulls,W,OT,112,103,1,0,W 1,
Fri, Nov 2, 2007,7:30p,,Box Score,,Toronto Raptors,L,,69,106,1,1,L 1,
Sat, Nov 3, 2007,7:00p,,Box Score,@,Philadelphia 76ers,W,,93,88,2,1,W 1,
Tue, Nov 6, 2007,7:30p,,Box Score,,Atlanta Hawks,W,,87,82,3,1,W 2,
Thu, Nov 8, 2007,7:30p,,Box Score,,Washington Wizards,W,,87,85,4,1,W 3,
Sat, Nov 10, 2007,7:30p,,Box Score,,Boston Celtics,L,,101,112,4,2,L 1,
Mon, Nov 12, 2007,7:30p,,Box Score,,New Orleans Hornets,L,,82,84,4,3,L 2,
Wed, Nov 14, 2007,7:30p,,Box Score,@,Boston Celtics,L,,69,91,4,4,L 3,
Fri, Nov 16, 2007,7:30p,,Box Score,,Orlando Magic,L,,70,95,4,5,L 4,
Sat, Nov 17, 2007,7:30p,,Box Score,,Miami Heat,L,,87,91,4,6,L 5,
Mon, Nov 19, 2007,9:00p,,Box Score,@,Utah Jazz,L,,75,102,4,7,L 6,
Wed, Nov 21, 2007,10:00p,,Box Score,@,Portland Trail Blazers,W,,106,101,5,7,W 1,
Fri, Nov 23, 2007,10:30p,,Box Score,@,Seattle SuperSonics,W,,98,93,6,7,W 2,
Sun, Nov 25, 2007,9:30p,,Box Score,@,Los Angeles Lakers,W,,102,100,7,7,W 3,
Tue, Nov 27, 2007,7:30p,,Box Score,,Memphis Grizzlies,L,,103,110,7,8,L 1,
Sat, Dec 1, 2007,7:30p,,Box Score,,Philadelphia 76ers,W,OT,94,92,8,8,W 1,
Sun, Dec 2, 2007,6:00p,,Box Score,@,Detroit Pistons,L,,95,118,8,9,L 1,
Tue, Dec 4, 2007,7:00p,,Box Score,@,Cleveland Cavaliers,W,,100,79,9,9,W 1,
Wed, Dec 5, 2007,7:30p,,Box Score,,New York Knicks,L,,93,100,9,10,L 1,
Fri, Dec 7, 2007,7:30p,,Box Score,,Houston Rockets,L,,89,96,9,11,L 2,
,,,,,,,,,,,,,
Sun, Dec 9, 2007,7:00p,,Box Score,@,Washington Wizards,L,,89,104,9,12,L 3,
Tue, Dec 11, 2007,7:30p,,Box Score,,Los Angeles Clippers,L,,82,91,9,13,L 4,
Fri, Dec 14, 2007,8:00p,,Box Score,,Cleveland Cavaliers,W,,105,97,10,13,W 1,
Sat, Dec 15, 2007,7:30p,,Box Score,@,New York Knicks,L,,86,94,10,14,L 1,
Tue, Dec 18, 2007,7:30p,,Box Score,,Sacramento Kings,L,,101,106,10,15,L 2,
Thu, Dec 20, 2007,7:30p,,Box Score,@,Miami Heat,W,OT,107,103,11,15,W 1,
