Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Thu, Nov 1, 2007,8:00p,,Box Score,,Detroit Pistons,L,,80,91,0,1,L 1,
Fri, Nov 2, 2007,7:00p,,Box Score,@,Indiana Pacers,L,,85,87,0,2,L 2,
Sun, Nov 4, 2007,6:00p,,Box Score,,Charlotte Bobcats,L,,88,90,0,3,L 3,
Wed, Nov 7, 2007,8:00p,,Box Score,@,San Antonio Spurs,L,,78,88,0,4,L 4,
Fri, Nov 9, 2007,7:30p,,Box Score,,Phoenix Suns,L,,101,106,0,5,L 5,
Sun, Nov 11, 2007,6:00p,,Box Score,@,New York Knicks,W,,75,72,1,5,W 1,
Tue, Nov 13, 2007,7:00p,,Box Score,@,Charlotte Bobcats,L,,76,91,1,6,L 1,
Wed, Nov 14, 2007,7:30p,,Box Score,,Seattle SuperSonics,L,,95,104,1,7,L 2,
Fri, Nov 16, 2007,7:30p,,Box Score,@,Boston Celtics,L,,91,92,1,8,L 3,
Sat, Nov 17, 2007,7:30p,,Box Score,@,New Jersey Nets,W,,91,87,2,8,W 1,
Wed, Nov 21, 2007,7:30p,,Box Score,,Atlanta Hawks,L,,79,82,2,9,L 1,
Fri, Nov 23, 2007,8:00p,,Box Score,,Houston Rockets,W,,98,91,3,9,W 1,
Sat, Nov 24, 2007,7:00p,,Box Score,@,Orlando Magic,L,,99,120,3,10,L 1,
Tue, Nov 27, 2007,7:30p,,Box Score,,Charlotte Bobcats,W,,110,90,4,10,W 1,
Fri, Nov 30, 2007,8:00p,,Box Score,,Boston Celtics,L,,85,95,4,11,L 1,
Sun, Dec 2, 2007,8:00p,,Box Score,@,Denver Nuggets,L,,89,115,4,12,L 2,
Mon, Dec 3, 2007,9:00p,,Box Score,@,Utah Jazz,L,,101,110,4,13,L 3,
Thu, Dec 6, 2007,10:30p,,Box Score,@,Portland Trail Blazers,L,,106,112,4,14,L 4,
Fri, Dec 7, 2007,10:30p,,Box Score,@,Golden State Warriors,L,,113,120,4,15,L 5,
Sun, Dec 9, 2007,3:30p,,Box Score,@,Los Angeles Clippers,W,,100,94,5,15,W 1,
,,,,,,,,,,,,,
Mon, Dec 10, 2007,9:00p,,Box Score,@,Phoenix Suns,W,,117,113,6,15,W 2,
Thu, Dec 13, 2007,8:00p,,Box Score,,Washington Wizards,L,,91,104,6,16,L 1,
Sat, Dec 15, 2007,7:30p,,Box Score,,Indiana Pacers,L,,103,106,6,17,L 2,
Mon, Dec 17, 2007,7:30p,,Box Score,,Minnesota Timberwolves,W,,91,87,7,17,W 1,
Wed, Dec 19, 2007,7:00p,,Box Score,@,Atlanta Hawks,L,OT,111,114,7,18,L 1,Game protested and completed on 2008-03-08
Thu, Dec 20, 2007,7:30p,,Box Score,,New Jersey Nets,L,OT,103,107,7,19,L 2,
Sat, Dec 22, 2007,7:30p,,Box Score,,Utah Jazz,W,,104,102,8,19,W 1,
Tue, Dec 25, 2007,2:30p,,Box Score,@,Cleveland Cavaliers,L,,82,96,8,20,L 1,
Wed, Dec 26, 2007,6:00p,,Box Score,@,Philadelphia 76ers,L,,85,96,8,21,L 2,
Fri, Dec 28, 2007,7:30p,,Box Score,,Orlando Magic,L,OT,114,121,8,22,L 3,
Sat, Dec 29, 2007,7:00p,,Box Score,@,Washington Wizards,L,,74,96,8,23,L 4,
Wed, Jan 2, 2008,7:30p,,Box Score,,Milwaukee Bucks,L,,98,103,8,24,L 5,
Fri, Jan 4, 2008,9:30p,,Box Score,@,Dallas Mavericks,L,,89,94,8,25,L 6,
Sun, Jan 6, 2008,4:00p,,Box Score,@,Memphis Grizzlies,L,,94,101,8,26,L 7,
Tue, Jan 8, 2008,8:00p,,Box Score,@,Minnesota Timberwolves,L,,91,101,8,27,L 8,
Wed, Jan 9, 2008,8:00p,,Box Score,@,Milwaukee Bucks,L,,92,98,8,28,L 9,
Fri, Jan 11, 2008,8:00p,,Box Score,@,New Orleans Hornets,L,,88,114,8,29,L 10,
Wed, Jan 16, 2008,7:00p,,Box Score,,Chicago Bulls,L,,96,126,8,30,L 11,
Fri, Jan 18, 2008,7:00p,,Box Score,,Portland Trail Blazers,L,,91,98,8,31,L 12,
Sat, Jan 19, 2008,7:30p,,Box Score,,New York Knicks,L,,84,88,8,32,L 13,
,,,,,,,,,,,,,
Mon, Jan 21, 2008,8:00p,,Box Score,,Cleveland Cavaliers,L,,90,97,8,33,L 14,
Thu, Jan 24, 2008,8:00p,,Box Score,,San Antonio Spurs,L,,89,90,8,34,L 15,
Sat, Jan 26, 2008,3:30p,,Box Score,,Indiana Pacers,W,,98,96,9,34,W 1,
Tue, Jan 29, 2008,7:30p,,Box Score,,Boston Celtics,L,,87,117,9,35,L 1,
Wed, Jan 30, 2008,7:00p,,Box Score,@,Orlando Magic,L,,91,107,9,36,L 2,
Fri, Feb 1, 2008,8:00p,,Box Score,,New Jersey Nets,L,,85,94,9,37,L 3,
Mon, Feb 4, 2008,7:30p,,Box Score,,Toronto Raptors,L,,82,114,9,38,L 4,
Wed, Feb 6, 2008,7:30p,,Box Score,@,Detroit Pistons,L,,95,100,9,39,L 5,
Thu, Feb 7, 2008,7:00p,,Box Score,@,Philadelphia 76ers,L,,84,101,9,40,L 6,
Sun, Feb 10, 2008,3:30p,,Box Score,,Los Angeles Lakers,L,,94,104,9,41,L 7,
Tue, Feb 12, 2008,7:30p,,Box Score,,Denver Nuggets,L,OT,113,114,9,42,L 8,
Thu, Feb 14, 2008,8:00p,,Box Score,@,Chicago Bulls,L,,92,99,9,43,L 9,
Thu, Feb 21, 2008,8:00p,,Box Score,@,Houston Rockets,L,,100,112,9,44,L 10,
Sat, Feb 23, 2008,7:30p,,Box Score,,Philadelphia 76ers,L,OT,96,101,9,45,L 11,
Tue, Feb 26, 2008,7:30p,,Box Score,,Sacramento Kings,W,,107,86,10,45,W 1,
Thu, Feb 28, 2008,10:30p,,Box Score,@,Los Angeles Lakers,L,,88,106,10,46,L 1,
Fri, Feb 29, 2008,10:30p,,Box Score,@,Seattle SuperSonics,W,,103,93,11,46,W 1,
Sun, Mar 2, 2008,9:00p,,Box Score,@,Sacramento Kings,L,,109,120,11,47,L 1,
Wed, Mar 5, 2008,7:30p,,Box Score,,Toronto Raptors,L,,83,108,11,48,L 2,
Fri, Mar 7, 2008,7:30p,,Box Score,,Golden State Warriors,L,,99,134,11,49,L 3,
,,,,,,,,,,,,,
Sat, Mar 8, 2008,7:00p,,Box Score,@,Atlanta Hawks,L,,94,97,11,50,L 4,
Mon, Mar 10, 2008,7:30p,,Box Score,,Los Angeles Clippers,L,,98,99,11,51,L 5,
Wed, Mar 12, 2008,7:30p,,Box Score,,New York Knicks,L,,88,91,11,52,L 6,
Fri, Mar 14, 2008,7:30p,,Box Score,,Orlando Magic,L,,94,103,11,53,L 7,
Sun, Mar 16, 2008,6:00p,,Box Score,,Dallas Mavericks,L,,73,98,11,54,L 8,
