Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Nov 2, 2005,8:00p,,Box Score,,Philadelphia 76ers,W,,108,88,1,0,W 1,
Fri, Nov 4, 2005,7:30p,,Box Score,@,Boston Celtics,W,,82,81,2,0,W 2,
Sat, Nov 5, 2005,7:30p,,Box Score,,Toronto Raptors,W,,117,84,3,0,W 3,
Tue, Nov 8, 2005,10:00p,,Box Score,@,Sacramento Kings,W,,102,88,4,0,W 4,
Thu, Nov 10, 2005,10:30p,,Box Score,@,Phoenix Suns,W,,111,104,5,0,W 5,
Fri, Nov 11, 2005,10:30p,,Box Score,@,Portland Trail Blazers,W,,84,81,6,0,W 6,
Tue, Nov 15, 2005,7:30p,,Box Score,,Boston Celtics,W,,115,100,7,0,W 7,
Fri, Nov 18, 2005,9:30p,,Box Score,@,Houston Rockets,W,,78,70,8,0,W 8,
Sat, Nov 19, 2005,8:30p,,Box Score,@,Dallas Mavericks,L,,82,119,8,1,L 1,
Wed, Nov 23, 2005,7:30p,,Box Score,,Denver Nuggets,W,,114,89,9,1,W 1,
Fri, Nov 25, 2005,8:00p,,Box Score,,Washington Wizards,L,2OT,114,120,9,2,L 1,
Sat, Nov 26, 2005,9:00p,,Box Score,@,Milwaukee Bucks,W,,85,76,10,2,W 1,
Wed, Nov 30, 2005,7:30p,,Box Score,@,New Jersey Nets,W,,93,83,11,2,W 2,
Fri, Dec 2, 2005,8:00p,,Box Score,,New York Knicks,W,,106,98,12,2,W 3,
Sat, Dec 3, 2005,8:30p,,Box Score,@,Chicago Bulls,W,,92,79,13,2,W 4,
Fri, Dec 9, 2005,10:30p,,Box Score,@,Golden State Warriors,W,,106,103,14,2,W 5,
Sun, Dec 11, 2005,9:00p,,Box Score,@,Los Angeles Clippers,W,,109,101,15,2,W 6,
Mon, Dec 12, 2005,9:00p,,Box Score,@,Utah Jazz,L,,78,92,15,3,L 1,
Wed, Dec 14, 2005,7:30p,,Box Score,,Sacramento Kings,W,,109,98,16,3,W 1,
Fri, Dec 16, 2005,8:00p,,Box Score,,Chicago Bulls,W,,110,82,17,3,W 2,
,,,,,,,,,,,,,
Sat, Dec 17, 2005,7:30p,,Box Score,@,Charlotte Bobcats,W,,103,78,18,3,W 3,
Mon, Dec 19, 2005,8:00p,,Box Score,@,Memphis Grizzlies,W,2OT,106,104,19,3,W 4,
Tue, Dec 20, 2005,7:30p,,Box Score,,Portland Trail Blazers,W,,93,89,20,3,W 5,
Fri, Dec 23, 2005,8:00p,,Box Score,,Golden State Warriors,W,,97,85,21,3,W 6,
Sun, Dec 25, 2005,12:30p,,Box Score,,San Antonio Spurs,W,,85,70,22,3,W 7,
Tue, Dec 27, 2005,7:30p,,Box Score,,Toronto Raptors,W,,113,106,23,3,W 8,
Thu, Dec 29, 2005,8:00p,,Box Score,,Miami Heat,W,,106,101,24,3,W 9,
Sat, Dec 31, 2005,1:30p,,Box Score,@,Cleveland Cavaliers,L,,84,97,24,4,L 1,
Tue, Jan 3, 2006,7:30p,,Box Score,,Orlando Magic,W,,108,99,25,4,W 1,
Fri, Jan 6, 2006,8:00p,,Box Score,,Seattle SuperSonics,W,,97,85,26,4,W 2,
Sat, Jan 7, 2006,7:30p,,Box Score,,Utah Jazz,L,OT,90,94,26,5,L 1,
Tue, Jan 10, 2006,8:00p,,Box Score,@,New Orleans/Oklahoma City Hornets,W,,96,86,27,5,W 1,
Thu, Jan 12, 2006,8:00p,,Box Score,@,San Antonio Spurs,W,,83,68,28,5,W 2,
Sat, Jan 14, 2006,7:30p,,Box Score,,Charlotte Bobcats,W,,114,91,29,5,W 3,
