Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 18, 2017,7:00p,,Box Score,,Charlotte Hornets,W,,102,90,1,0,W 1,
Fri, Oct 20, 2017,7:00p,,Box Score,@,Washington Wizards,L,,111,115,1,1,L 1,
Sat, Oct 21, 2017,8:00p,,Box Score,@,New York Knicks,W,,111,107,2,1,W 1,
Mon, Oct 23, 2017,7:00p,,Box Score,,Philadelphia 76ers,L,,86,97,2,2,L 1,
Wed, Oct 25, 2017,7:00p,,Box Score,,Minnesota Timberwolves,W,,122,101,3,2,W 1,
Sat, Oct 28, 2017,10:30p,,Box Score,@,Los Angeles Clippers,W,,95,87,4,2,W 2,
Sun, Oct 29, 2017,8:30p,,Box Score,@,Golden State Warriors,W,,115,107,5,2,W 3,
Tue, Oct 31, 2017,10:30p,,Box Score,@,Los Angeles Lakers,L,,93,113,5,3,L 1,
Fri, Nov 3, 2017,7:00p,,Box Score,,Milwaukee Bucks,W,,105,96,6,3,W 1,
Sat, Nov 4, 2017,7:00p,,Box Score,,Sacramento Kings,W,,108,99,7,3,W 2,
Wed, Nov 8, 2017,7:00p,,Box Score,,Indiana Pacers,W,,114,97,8,3,W 3,
Fri, Nov 10, 2017,7:00p,,Box Score,,Atlanta Hawks,W,,111,104,9,3,W 4,
Sun, Nov 12, 2017,4:00p,,Box Score,,Miami Heat,W,,112,103,10,3,W 5,
Wed, Nov 15, 2017,8:00p,,Box Score,@,Milwaukee Bucks,L,,95,99,10,4,L 1,
Fri, Nov 17, 2017,7:00p,,Box Score,@,Indiana Pacers,L,,100,107,10,5,L 2,
Sun, Nov 19, 2017,7:00p,,Box Score,@,Minnesota Timberwolves,W,,100,97,11,5,W 1,
Mon, Nov 20, 2017,7:00p,,Box Score,,Cleveland Cavaliers,L,,88,116,11,6,L 1,
Fri, Nov 24, 2017,8:00p,,Box Score,@,Oklahoma City Thunder,W,,99,98,12,6,W 1,
Mon, Nov 27, 2017,7:30p,,Box Score,@,Boston Celtics,W,,118,108,13,6,W 2,
Wed, Nov 29, 2017,7:00p,,Box Score,,Phoenix Suns,W,,131,107,14,6,W 3,
,,,,,,,,,,,,,
Fri, Dec 1, 2017,7:00p,,Box Score,@,Washington Wizards,L,,91,109,14,7,L 1,
