Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 30, 2013,7:00p,,Box Score,,Brooklyn Nets,W,,98,94,1,0,W 1,
Fri, Nov 1, 2013,7:00p,,Box Score,@,Charlotte Bobcats,L,,84,90,1,1,L 1,
Sat, Nov 2, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,74,89,1,2,L 2,
Mon, Nov 4, 2013,7:00p,,Box Score,,Minnesota Timberwolves,W,,93,92,2,2,W 1,
Wed, Nov 6, 2013,8:00p,,Box Score,@,Milwaukee Bucks,L,,104,109,2,3,L 1,
Fri, Nov 8, 2013,7:00p,,Box Score,@,Philadelphia 76ers,L,,79,94,2,4,L 2,
Sat, Nov 9, 2013,7:30p,,Box Score,,Philadelphia 76ers,W,2OT,127,125,3,4,W 1,
Mon, Nov 11, 2013,8:00p,,Box Score,@,Chicago Bulls,L,,81,96,3,5,L 1,
Wed, Nov 13, 2013,8:00p,,Box Score,@,Minnesota Timberwolves,L,,95,124,3,6,L 2,
Fri, Nov 15, 2013,7:30p,,Box Score,,Charlotte Bobcats,L,,80,86,3,7,L 3,
Sat, Nov 16, 2013,7:00p,,Box Score,@,Washington Wizards,W,OT,103,96,4,7,W 1,
Wed, Nov 20, 2013,7:00p,,Box Score,,Washington Wizards,L,,91,98,4,8,L 1,
Fri, Nov 22, 2013,8:00p,,Box Score,@,New Orleans Pelicans,L,,100,104,4,9,L 2,
Sat, Nov 23, 2013,8:30p,,Box Score,@,San Antonio Spurs,L,,96,126,4,10,L 3,
Wed, Nov 27, 2013,7:30p,,Box Score,,Miami Heat,L,,84,95,4,11,L 4,
Fri, Nov 29, 2013,7:30p,,Box Score,@,Boston Celtics,L,,86,103,4,12,L 5,
Sat, Nov 30, 2013,7:30p,,Box Score,,Chicago Bulls,W,,97,93,5,12,W 1,
Wed, Dec 4, 2013,7:00p,,Box Score,,Denver Nuggets,W,,98,88,6,12,W 2,
Fri, Dec 6, 2013,7:30p,,Box Score,@,Atlanta Hawks,L,,89,108,6,13,L 1,
Sat, Dec 7, 2013,7:30p,,Box Score,,Los Angeles Clippers,W,,88,82,7,13,W 1,
,,,,,,,,,,,,,
Tue, Dec 10, 2013,7:00p,,Box Score,,New York Knicks,W,,109,94,8,13,W 2,
Fri, Dec 13, 2013,7:00p,,Box Score,@,Orlando Magic,W,,109,100,9,13,W 3,
Sat, Dec 14, 2013,7:30p,,Box Score,@,Miami Heat,L,,107,114,9,14,L 1,
Tue, Dec 17, 2013,7:00p,,Box Score,,Portland Trail Blazers,L,,116,119,9,15,L 2,
Fri, Dec 20, 2013,7:30p,,Box Score,,Milwaukee Bucks,W,OT,114,111,10,15,W 1,
Sat, Dec 21, 2013,8:00p,,Box Score,@,Chicago Bulls,L,,84,100,10,16,L 1,
Mon, Dec 23, 2013,7:00p,,Box Score,,Detroit Pistons,L,,92,115,10,17,L 2,
Thu, Dec 26, 2013,7:00p,,Box Score,,Atlanta Hawks,L,2OT,125,127,10,18,L 3,
Sat, Dec 28, 2013,1:00p,,Box Score,@,Boston Celtics,L,,100,103,10,19,L 4,
Sun, Dec 29, 2013,6:00p,,Box Score,,Golden State Warriors,L,OT,104,108,10,20,L 5,
Tue, Dec 31, 2013,3:00p,,Box Score,@,Indiana Pacers,L,,76,91,10,21,L 6,
Thu, Jan 2, 2014,7:00p,,Box Score,,Orlando Magic,W,OT,87,81,11,21,W 1,
Sat, Jan 4, 2014,7:30p,,Box Score,@,Brooklyn Nets,L,,82,89,11,22,L 1,
Sun, Jan 5, 2014,6:00p,,Box Score,,Indiana Pacers,L,,78,82,11,23,L 2,
Tue, Jan 7, 2014,7:00p,,Box Score,,Philadelphia 76ers,W,,111,93,12,23,W 1,
Fri, Jan 10, 2014,9:00p,,Box Score,@,Utah Jazz,W,,113,102,13,23,W 2,
Sun, Jan 12, 2014,6:00p,,Box Score,@,Sacramento Kings,L,,80,124,13,24,L 1,
Tue, Jan 14, 2014,10:30p,,Box Score,@,Los Angeles Lakers,W,,120,118,14,24,W 1,
Wed, Jan 15, 2014,10:00p,,Box Score,@,Portland Trail Blazers,L,,96,108,14,25,L 1,
Fri, Jan 17, 2014,9:00p,,Box Score,@,Denver Nuggets,W,,117,109,15,25,W 1,
,,,,,,,,,,,,,
Mon, Jan 20, 2014,1:00p,,Box Score,,Dallas Mavericks,L,,97,102,15,26,L 1,
Wed, Jan 22, 2014,7:00p,,Box Score,,Chicago Bulls,L,,87,98,15,27,L 2,
Fri, Jan 24, 2014,7:30p,,Box Score,,Milwaukee Bucks,W,,93,78,16,27,W 1,
Sun, Jan 26, 2014,6:00p,,Box Score,,Phoenix Suns,L,,90,99,16,28,L 1,
Tue, Jan 28, 2014,7:00p,,Box Score,,New Orleans Pelicans,L,,89,100,16,29,L 2,
Thu, Jan 30, 2014,8:00p,,Box Score,@,New York Knicks,L,,86,117,16,30,L 3,
Sat, Feb 1, 2014,8:00p,,Box Score,@,Houston Rockets,L,,92,106,16,31,L 4,
Mon, Feb 3, 2014,8:30p,,Box Score,@,Dallas Mavericks,L,,107,124,16,32,L 5,
Wed, Feb 5, 2014,7:00p,,Box Score,,Los Angeles Lakers,L,,108,119,16,33,L 6,
Fri, Feb 7, 2014,7:00p,,Box Score,@,Washington Wizards,W,,115,113,17,33,W 1,
Sun, Feb 9, 2014,6:00p,,Box Score,,Memphis Grizzlies,W,OT,91,83,18,33,W 2,
Tue, Feb 11, 2014,7:00p,,Box Score,,Sacramento Kings,W,,109,99,19,33,W 3,
Wed, Feb 12, 2014,7:30p,,Box Score,@,Detroit Pistons,W,,93,89,20,33,W 4,
Tue, Feb 18, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,114,85,21,33,W 5,
Wed, Feb 19, 2014,7:00p,,Box Score,,Orlando Magic,W,,101,93,22,33,W 6,
Fri, Feb 21, 2014,7:00p,,Box Score,@,Toronto Raptors,L,,91,98,22,34,L 1,
Sun, Feb 23, 2014,6:00p,,Box Score,,Washington Wizards,L,,83,96,22,35,L 2,
Tue, Feb 25, 2014,7:00p,,Box Score,,Toronto Raptors,L,,93,99,22,36,L 3,
Wed, Feb 26, 2014,8:00p,,Box Score,@,Oklahoma City Thunder,W,,114,104,23,36,W 1,
Fri, Feb 28, 2014,7:30p,,Box Score,,Utah Jazz,W,,99,79,24,36,W 2,
,,,,,,,,,,,,,
Sat, Mar 1, 2014,9:00p,,Box Score,@,Memphis Grizzlies,L,,96,110,24,37,L 1,
Tue, Mar 4, 2014,7:00p,,Box Score,,San Antonio Spurs,L,,101,122,24,38,L 2,
Fri, Mar 7, 2014,7:00p,,Box Score,@,Charlotte Bobcats,L,,92,101,24,39,L 3,
Sat, Mar 8, 2014,7:30p,,Box Score,,New York Knicks,L,,97,107,24,40,L 4,
Wed, Mar 12, 2014,10:00p,,Box Score,@,Phoenix Suns,W,,110,101,25,40,W 1,
Fri, Mar 14, 2014,10:30p,,Box Score,@,Golden State Warriors,W,,103,94,26,40,W 2,
Sun, Mar 16, 2014,9:30p,,Box Score,@,Los Angeles Clippers,L,,80,102,26,41,L 1,
