Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 29, 2008,7:30p,,Box Score,@,New York Knicks,L,,115,120,0,1,L 1,
Fri, Oct 31, 2008,7:30p,,Box Score,,Sacramento Kings,W,,103,77,1,1,W 1,
Sat, Nov 1, 2008,7:00p,,Box Score,@,Charlotte Bobcats,L,,87,100,1,2,L 1,
Wed, Nov 5, 2008,7:30p,,Box Score,,Philadelphia 76ers,W,,106,83,2,2,W 1,
Fri, Nov 7, 2008,8:00p,,Box Score,@,San Antonio Spurs,W,,99,83,3,2,W 2,
Sat, Nov 8, 2008,8:00p,,Box Score,@,New Orleans Hornets,L,,89,100,3,3,L 1,
Mon, Nov 10, 2008,7:30p,,Box Score,,New Jersey Nets,W,,99,94,4,3,W 1,
Wed, Nov 12, 2008,8:00p,,Box Score,,Portland Trail Blazers,L,,96,104,4,4,L 1,
Fri, Nov 14, 2008,7:30p,,Box Score,,Washington Wizards,W,,97,77,5,4,W 1,
Sun, Nov 16, 2008,1:00p,,Box Score,@,Toronto Raptors,L,,96,107,5,5,L 1,
Tue, Nov 18, 2008,7:00p,,Box Score,@,Washington Wizards,W,,94,87,6,5,W 1,
Wed, Nov 19, 2008,7:30p,,Box Score,,Toronto Raptors,L,,95,101,6,6,L 1,
Sat, Nov 22, 2008,7:30p,,Box Score,,Indiana Pacers,W,,109,100,7,6,W 1,
Mon, Nov 24, 2008,7:30p,,Box Score,,Houston Rockets,L,,98,107,7,7,L 1,
Wed, Nov 26, 2008,10:00p,,Box Score,@,Portland Trail Blazers,L,,68,106,7,8,L 2,
Fri, Nov 28, 2008,8:00p,,Box Score,@,Phoenix Suns,W,,107,92,8,8,W 1,
Sat, Nov 29, 2008,10:30p,,Box Score,@,Los Angeles Clippers,L,,96,97,8,9,L 1,
Mon, Dec 1, 2008,10:30p,,Box Score,@,Golden State Warriors,W,OT,130,129,9,9,W 1,
Wed, Dec 3, 2008,9:00p,,Box Score,@,Utah Jazz,W,,93,89,10,9,W 2,
Sat, Dec 6, 2008,7:30p,,Box Score,,Oklahoma City Thunder,W,,105,99,11,9,W 3,
,,,,,,,,,,,,,
Mon, Dec 8, 2008,7:30p,,Box Score,,Charlotte Bobcats,W,,100,96,12,9,W 4,
Fri, Dec 12, 2008,7:30p,,Box Score,,Atlanta Hawks,L,,73,87,12,10,L 1,
Sun, Dec 14, 2008,4:00p,,Box Score,@,Memphis Grizzlies,L,,86,102,12,11,L 2,
Mon, Dec 15, 2008,7:30p,,Box Score,,Milwaukee Bucks,L,,83,98,12,12,L 3,
Fri, Dec 19, 2008,8:00p,,Box Score,,Los Angeles Lakers,W,,89,87,13,12,W 1,
Sat, Dec 20, 2008,8:00p,,Box Score,@,New Jersey Nets,W,,106,103,14,12,W 2,
Tue, Dec 23, 2008,7:30p,,Box Score,,Golden State Warriors,W,,96,88,15,12,W 3,
Fri, Dec 26, 2008,5:00p,,Box Score,,Chicago Bulls,W,,90,77,16,12,W 4,
Sun, Dec 28, 2008,7:00p,,Box Score,@,Cleveland Cavaliers,L,,86,93,16,13,L 1,
Tue, Dec 30, 2008,7:30p,,Box Score,,Cleveland Cavaliers,W,,104,95,17,13,W 1,
Fri, Jan 2, 2009,7:00p,,Box Score,@,Orlando Magic,L,,76,86,17,14,L 1,
Sat, Jan 3, 2009,7:30p,,Box Score,,New Jersey Nets,W,OT,101,96,18,14,W 1,
Mon, Jan 5, 2009,7:30p,,Box Score,,San Antonio Spurs,L,,84,91,18,15,L 1,
Wed, Jan 7, 2009,9:00p,,Box Score,@,Denver Nuggets,L,,97,108,18,16,L 2,
Fri, Jan 9, 2009,10:00p,,Box Score,@,Sacramento Kings,W,OT,119,115,19,16,W 1,
Sun, Jan 11, 2009,9:30p,,Box Score,@,Los Angeles Lakers,L,,105,108,19,17,L 1,
Tue, Jan 13, 2009,8:00p,,Box Score,@,Minnesota Timberwolves,W,,99,96,20,17,W 1,
Wed, Jan 14, 2009,8:00p,,Box Score,@,Milwaukee Bucks,W,,102,99,21,17,W 2,
Sat, Jan 17, 2009,8:30p,,Box Score,@,Houston Rockets,L,,86,93,21,18,L 1,
Sun, Jan 18, 2009,7:00p,,Box Score,@,Oklahoma City Thunder,W,,104,94,22,18,W 1,
,,,,,,,,,,,,,
Wed, Jan 21, 2009,7:30p,,Box Score,,Boston Celtics,L,,83,98,22,19,L 1,
Sat, Jan 24, 2009,7:30p,,Box Score,,Orlando Magic,W,,103,97,23,19,W 1,
Mon, Jan 26, 2009,7:30p,,Box Score,,Atlanta Hawks,W,,95,79,24,19,W 2,
Wed, Jan 28, 2009,7:30p,,Box Score,,Washington Wizards,W,,93,71,25,19,W 3,
Fri, Jan 30, 2009,7:00p,,Box Score,@,Indiana Pacers,L,,103,114,25,20,L 1,
Sat, Jan 31, 2009,7:30p,,Box Score,,Dallas Mavericks,L,,96,111,25,21,L 2,
Mon, Feb 2, 2009,7:30p,,Box Score,,Los Angeles Clippers,W,,119,95,26,21,W 1,
Wed, Feb 4, 2009,7:30p,,Box Score,@,Detroit Pistons,L,,90,93,26,22,L 1,
Sat, Feb 7, 2009,7:00p,,Box Score,@,Philadelphia 76ers,L,,84,94,26,23,L 2,
Sun, Feb 8, 2009,6:00p,,Box Score,,Charlotte Bobcats,W,,96,92,27,23,W 1,
Tue, Feb 10, 2009,7:30p,,Box Score,,Denver Nuggets,L,,82,99,27,24,L 1,
Thu, Feb 12, 2009,7:00p,,Box Score,@,Chicago Bulls,W,,95,93,28,24,W 1,
Wed, Feb 18, 2009,7:30p,,Box Score,,Minnesota Timberwolves,L,,104,111,28,25,L 1,
Sat, Feb 21, 2009,3:30p,,Box Score,,Philadelphia 76ers,W,,97,91,29,25,W 1,
Sun, Feb 22, 2009,5:30p,,Box Score,@,Orlando Magic,L,,99,122,29,26,L 1,
Tue, Feb 24, 2009,7:30p,,Box Score,,Detroit Pistons,W,,103,91,30,26,W 1,
Fri, Feb 27, 2009,7:30p,,Box Score,@,Atlanta Hawks,L,,83,91,30,27,L 1,
Sat, Feb 28, 2009,7:30p,,Box Score,,New York Knicks,W,,120,115,31,27,W 1,
Mon, Mar 2, 2009,7:30p,,Box Score,,Cleveland Cavaliers,L,,100,107,31,28,L 1,
Wed, Mar 4, 2009,7:30p,,Box Score,,Phoenix Suns,W,,135,129,32,28,W 1,
,,,,,,,,,,,,,
Fri, Mar 6, 2009,7:00p,,Box Score,@,Toronto Raptors,W,,108,102,33,28,W 2,
Sat, Mar 7, 2009,7:30p,,Box Score,@,Cleveland Cavaliers,L,,89,99,33,29,L 1,
Mon, Mar 9, 2009,7:30p,,Box Score,,Chicago Bulls,W,2OT,130,127,34,29,W 1,
Wed, Mar 11, 2009,7:30p,,Box Score,,Boston Celtics,W,,107,99,35,29,W 2,
Sat, Mar 14, 2009,1:00p,,Box Score,,Utah Jazz,W,3OT,140,129,36,29,W 3,
Sun, Mar 15, 2009,1:00p,,Box Score,@,Philadelphia 76ers,L,,77,85,36,30,L 1,
Wed, Mar 18, 2009,7:00p,,Box Score,@,Boston Celtics,L,OT,108,112,36,31,L 2,
Fri, Mar 20, 2009,7:30p,,Box Score,@,New Jersey Nets,L,,88,96,36,32,L 3,
Sun, Mar 22, 2009,1:00p,,Box Score,@,Detroit Pistons,W,,101,96,37,32,W 1,
Mon, Mar 23, 2009,7:30p,,Box Score,,Memphis Grizzlies,W,,94,82,38,32,W 2,
Wed, Mar 25, 2009,7:00p,,Box Score,@,Indiana Pacers,L,,88,90,38,33,L 1,
Thu, Mar 26, 2009,8:00p,,Box Score,@,Chicago Bulls,L,,87,106,38,34,L 2,
Sat, Mar 28, 2009,7:30p,,Box Score,,Milwaukee Bucks,W,,102,85,39,34,W 1,
Mon, Mar 30, 2009,7:30p,,Box Score,,Orlando Magic,L,,95,101,39,35,L 1,
Wed, Apr 1, 2009,8:30p,,Box Score,@,Dallas Mavericks,L,,96,98,39,36,L 2,
Fri, Apr 3, 2009,7:00p,,Box Score,@,Charlotte Bobcats,W,,97,92,40,36,W 1,
Sat, Apr 4, 2009,7:00p,,Box Score,@,Washington Wizards,W,,118,104,41,36,W 2,
