Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 29, 2014,7:30p,,Box Score,@,Boston Celtics,L,,105,121,0,1,L 1,
Sat, Nov 1, 2014,7:30p,,Box Score,@,Detroit Pistons,W,,102,90,1,1,W 1,
Mon, Nov 3, 2014,7:30p,,Box Score,,Oklahoma City Thunder,W,,116,85,2,1,W 2,
Wed, Nov 5, 2014,7:30p,,Box Score,,Minnesota Timberwolves,L,,91,98,2,2,L 1,
Fri, Nov 7, 2014,7:30p,,Box Score,,New York Knicks,W,,110,99,3,2,W 1,
Sun, Nov 9, 2014,3:30p,,Box Score,,Orlando Magic,W,,104,96,4,2,W 2,
Wed, Nov 12, 2014,9:00p,,Box Score,@,Phoenix Suns,L,,104,112,4,3,L 1,
Thu, Nov 13, 2014,10:30p,,Box Score,@,Golden State Warriors,L,,99,107,4,4,L 2,
Sat, Nov 15, 2014,10:00p,,Box Score,@,Portland Trail Blazers,L,,87,97,4,5,L 3,
Mon, Nov 17, 2014,7:30p,,Box Score,,Miami Heat,L,,83,95,4,6,L 4,
Wed, Nov 19, 2014,7:30p,,Box Score,,Milwaukee Bucks,L,3OT,118,122,4,7,L 5,
Fri, Nov 21, 2014,8:00p,,Box Score,@,Oklahoma City Thunder,W,,94,92,5,7,W 1,
Sat, Nov 22, 2014,8:30p,,Box Score,@,San Antonio Spurs,L,,87,99,5,8,L 1,
Wed, Nov 26, 2014,7:00p,,Box Score,@,Philadelphia 76ers,W,,99,91,6,8,W 1,
Sun, Nov 30, 2014,3:00p,,Box Score,,Chicago Bulls,L,,84,102,6,9,L 1,
Tue, Dec 2, 2014,7:30p,,Box Score,@,New York Knicks,W,,98,93,7,9,W 1,
Wed, Dec 3, 2014,7:30p,,Box Score,,San Antonio Spurs,W,OT,95,93,8,9,W 2,
Fri, Dec 5, 2014,7:30p,,Box Score,,Atlanta Hawks,L,,75,98,8,10,L 1,
Mon, Dec 8, 2014,7:30p,,Box Score,,Cleveland Cavaliers,L,,88,110,8,11,L 2,
Wed, Dec 10, 2014,8:00p,,Box Score,@,Chicago Bulls,L,,80,105,8,12,L 3,
,,,,,,,,,,,,,
Fri, Dec 12, 2014,7:30p,,Box Score,,Philadelphia 76ers,W,,88,70,9,12,W 1,
Sat, Dec 13, 2014,7:00p,,Box Score,@,Charlotte Hornets,W,,114,87,10,12,W 2,
Tue, Dec 16, 2014,7:30p,,Box Score,,Miami Heat,L,,91,95,10,13,L 1,
Wed, Dec 17, 2014,8:00p,,Box Score,@,Toronto Raptors,L,,89,105,10,14,L 2,
Fri, Dec 19, 2014,7:30p,,Box Score,@,Cleveland Cavaliers,L,,91,95,10,15,L 3,
Sun, Dec 21, 2014,6:00p,,Box Score,,Detroit Pistons,W,,110,105,11,15,W 1,
Tue, Dec 23, 2014,7:30p,,Box Score,,Denver Nuggets,W,,102,96,12,15,W 2,
Fri, Dec 26, 2014,1:00p,,Box Score,@,Boston Celtics,W,,109,107,13,15,W 3,
