Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 27, 2009,7:30p,,Box Score,,Boston Celtics,L,,89,95,0,1,L 1,
Wed, Oct 28, 2009,7:00p,,Box Score,@,Toronto Raptors,L,,91,101,0,2,L 2,
Fri, Oct 30, 2009,8:00p,,Box Score,@,Minnesota Timberwolves,W,,104,87,1,2,W 1,
Sat, Oct 31, 2009,7:30p,,Box Score,,Charlotte Bobcats,W,,90,79,2,2,W 2,
Tue, Nov 3, 2009,7:00p,,Box Score,,Washington Wizards,W,,102,90,3,2,W 3,
Thu, Nov 5, 2009,8:00p,,Box Score,,Chicago Bulls,L,,85,86,3,3,L 1,
Fri, Nov 6, 2009,8:00p,,Box Score,@,New York Knicks,W,,100,91,4,3,W 1,
Wed, Nov 11, 2009,8:00p,,Box Score,@,Orlando Magic,W,,102,93,5,3,W 2,
Thu, Nov 12, 2009,8:00p,,Box Score,@,Miami Heat,W,,111,104,6,3,W 3,
Sat, Nov 14, 2009,7:30p,,Box Score,,Utah Jazz,W,,107,103,7,3,W 4,
Tue, Nov 17, 2009,7:00p,,Box Score,,Golden State Warriors,W,,114,108,8,3,W 5,
Wed, Nov 18, 2009,7:00p,,Box Score,@,Washington Wizards,L,,91,108,8,4,L 1,
Fri, Nov 20, 2009,7:00p,,Box Score,@,Indiana Pacers,W,,105,95,9,4,W 1,
Sat, Nov 21, 2009,7:30p,,Box Score,,Philadelphia 76ers,W,,97,91,10,4,W 2,
Wed, Nov 25, 2009,8:00p,,Box Score,@,Detroit Pistons,W,,98,88,11,4,W 3,
Fri, Nov 27, 2009,7:00p,,Box Score,@,Charlotte Bobcats,L,,87,94,11,5,L 1,
Sat, Nov 28, 2009,7:30p,,Box Score,,Dallas Mavericks,W,,111,95,12,5,W 1,
Wed, Dec 2, 2009,7:00p,,Box Score,,Phoenix Suns,W,,107,90,13,5,W 2,
Fri, Dec 4, 2009,8:00p,,Box Score,,Chicago Bulls,W,,101,87,14,5,W 3,
Sun, Dec 6, 2009,3:00p,,Box Score,@,Milwaukee Bucks,W,,101,86,15,5,W 4,
,,,,,,,,,,,,,
Tue, Dec 8, 2009,8:00p,,Box Score,@,Memphis Grizzlies,L,OT,109,111,15,6,L 1,
Wed, Dec 9, 2009,8:30p,,Box Score,@,Houston Rockets,L,,85,95,15,7,L 2,
Fri, Dec 11, 2009,8:00p,,Box Score,,Portland Trail Blazers,W,,104,99,16,7,W 1,
Sun, Dec 13, 2009,7:00p,,Box Score,@,Oklahoma City Thunder,W,,102,89,17,7,W 2,
Tue, Dec 15, 2009,7:00p,,Box Score,,New Jersey Nets,W,,99,89,18,7,W 3,
Wed, Dec 16, 2009,7:00p,,Box Score,@,Philadelphia 76ers,W,,108,101,19,7,W 4,
Fri, Dec 18, 2009,8:00p,,Box Score,,Milwaukee Bucks,W,,85,82,20,7,W 5,
Sun, Dec 20, 2009,7:30p,,Box Score,@,Dallas Mavericks,L,,95,102,20,8,L 1,
