Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Tue, Oct 30, 2012,8:00p,,Box Score,,Boston Celtics,W,,120,107,1,0,W 1,
Fri, Nov 2, 2012,8:00p,,Box Score,@,New York Knicks,L,,84,104,1,1,L 1,
Sat, Nov 3, 2012,7:30p,,Box Score,,Denver Nuggets,W,,119,116,2,1,W 1,
Mon, Nov 5, 2012,7:30p,,Box Score,,Phoenix Suns,W,,124,99,3,1,W 2,
Wed, Nov 7, 2012,7:30p,,Box Score,,Brooklyn Nets,W,,103,73,4,1,W 3,
Fri, Nov 9, 2012,7:30p,,Box Score,@,Atlanta Hawks,W,,95,89,5,1,W 4,
Sun, Nov 11, 2012,6:00p,,Box Score,@,Memphis Grizzlies,L,,86,104,5,2,L 1,
Mon, Nov 12, 2012,8:00p,,Box Score,@,Houston Rockets,W,,113,110,6,2,W 1,
Wed, Nov 14, 2012,10:30p,,Box Score,@,Los Angeles Clippers,L,,100,107,6,3,L 1,
Thu, Nov 15, 2012,10:30p,,Box Score,@,Denver Nuggets,W,,98,93,7,3,W 1,
Sat, Nov 17, 2012,9:00p,,Box Score,@,Phoenix Suns,W,,97,88,8,3,W 2,
Wed, Nov 21, 2012,7:30p,,Box Score,,Milwaukee Bucks,W,OT,113,106,9,3,W 3,
Sat, Nov 24, 2012,7:30p,,Box Score,,Cleveland Cavaliers,W,,110,108,10,3,W 4,
Thu, Nov 29, 2012,8:00p,,Box Score,,San Antonio Spurs,W,,105,100,11,3,W 5,
Sat, Dec 1, 2012,7:30p,,Box Score,,Brooklyn Nets,W,,102,89,12,3,W 6,
Tue, Dec 4, 2012,7:00p,,Box Score,@,Washington Wizards,L,,101,105,12,4,L 1,
Thu, Dec 6, 2012,8:00p,,Box Score,,New York Knicks,L,,92,112,12,5,L 2,
Sat, Dec 8, 2012,7:30p,,Box Score,,New Orleans Hornets,W,,106,90,13,5,W 1,
Mon, Dec 10, 2012,7:30p,,Box Score,,Atlanta Hawks,W,,101,92,14,5,W 2,
Wed, Dec 12, 2012,7:30p,,Box Score,,Golden State Warriors,L,,95,97,14,6,L 1,
,,,,,,,,,,,,,
Sat, Dec 15, 2012,7:30p,,Box Score,,Washington Wizards,W,,102,72,15,6,W 1,
Tue, Dec 18, 2012,7:30p,,Box Score,,Minnesota Timberwolves,W,,103,92,16,6,W 2,
Thu, Dec 20, 2012,9:30p,,Box Score,@,Dallas Mavericks,W,,110,95,17,6,W 3,
Sat, Dec 22, 2012,7:30p,,Box Score,,Utah Jazz,W,,105,89,18,6,W 4,
Tue, Dec 25, 2012,5:30p,,Box Score,,Oklahoma City Thunder,W,,103,97,19,6,W 5,
Wed, Dec 26, 2012,7:00p,,Box Score,@,Charlotte Bobcats,W,,105,92,20,6,W 6,
Fri, Dec 28, 2012,7:30p,,Box Score,@,Detroit Pistons,L,,99,109,20,7,L 1,
Sat, Dec 29, 2012,8:30p,,Box Score,@,Milwaukee Bucks,L,,85,104,20,8,L 2,
Mon, Dec 31, 2012,5:00p,,Box Score,@,Orlando Magic,W,OT,112,110,21,8,W 1,
Wed, Jan 2, 2013,7:30p,,Box Score,,Dallas Mavericks,W,OT,119,109,22,8,W 2,
Fri, Jan 4, 2013,8:00p,,Box Score,,Chicago Bulls,L,,89,96,22,9,L 1,
Sun, Jan 6, 2013,6:00p,,Box Score,,Washington Wizards,W,,99,71,23,9,W 1,
Tue, Jan 8, 2013,7:00p,,Box Score,@,Indiana Pacers,L,,77,87,23,10,L 1,
Thu, Jan 10, 2013,10:30p,,Box Score,@,Portland Trail Blazers,L,,90,92,23,11,L 2,
Sat, Jan 12, 2013,10:00p,,Box Score,@,Sacramento Kings,W,,128,99,24,11,W 1,
Mon, Jan 14, 2013,9:00p,,Box Score,@,Utah Jazz,L,,97,104,24,12,L 1,
Wed, Jan 16, 2013,10:30p,,Box Score,@,Golden State Warriors,W,,92,75,25,12,W 1,
Thu, Jan 17, 2013,10:30p,,Box Score,@,Los Angeles Lakers,W,,99,90,26,12,W 2,
