Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Thu, Nov 1, 2007,8:00p,,Box Score,@,Miami Heat,W,,91,80,1,0,W 1,
Fri, Nov 2, 2007,7:00p,,Box Score,@,Orlando Magic,W,,116,92,2,0,W 2,
Sun, Nov 4, 2007,7:30p,,Box Score,,Atlanta Hawks,W,,92,91,3,0,W 3,
Thu, Nov 8, 2007,8:00p,,Box Score,@,Chicago Bulls,L,,93,97,3,1,L 1,
Fri, Nov 9, 2007,8:00p,,Box Score,,Los Angeles Clippers,W,,103,79,4,1,W 1,
Sun, Nov 11, 2007,9:00p,,Box Score,@,Seattle SuperSonics,W,,107,103,5,1,W 2,
Tue, Nov 13, 2007,10:00p,,Box Score,@,Portland Trail Blazers,L,,94,102,5,2,L 1,
Wed, Nov 14, 2007,10:30p,,Box Score,@,Golden State Warriors,W,,111,104,6,2,W 1,
Fri, Nov 16, 2007,10:30p,,Box Score,@,Los Angeles Lakers,L,,91,103,6,3,L 1,
Sun, Nov 18, 2007,9:00p,,Box Score,@,Sacramento Kings,L,,95,105,6,4,L 2,
Wed, Nov 21, 2007,8:00p,,Box Score,,New York Knicks,W,,98,86,7,4,W 1,
Fri, Nov 23, 2007,8:00p,,Box Score,,Philadelphia 76ers,W,,83,78,8,4,W 2,
Sun, Nov 25, 2007,1:00p,,Box Score,,Utah Jazz,L,,93,103,8,5,L 1,
Wed, Nov 28, 2007,7:30p,,Box Score,,Cleveland Cavaliers,W,,109,74,9,5,W 1,
Sat, Dec 1, 2007,8:30p,,Box Score,@,Milwaukee Bucks,W,,117,91,10,5,W 2,
Sun, Dec 2, 2007,6:00p,,Box Score,,New Jersey Nets,W,,118,95,11,5,W 3,
Tue, Dec 4, 2007,7:00p,,Box Score,@,Atlanta Hawks,W,,106,95,12,5,W 4,
Wed, Dec 5, 2007,8:00p,,Box Score,@,New Orleans Hornets,W,,91,76,13,5,W 5,
Fri, Dec 7, 2007,7:00p,,Box Score,,Chicago Bulls,L,,91,98,13,6,L 1,
Sun, Dec 9, 2007,6:00p,,Box Score,,Charlotte Bobcats,W,,104,85,14,6,W 1,
,,,,,,,,,,,,,
Tue, Dec 11, 2007,8:00p,,Box Score,@,Memphis Grizzlies,W,,113,103,15,6,W 2,
Wed, Dec 12, 2007,8:00p,,Box Score,@,Houston Rockets,L,,77,80,15,7,L 1,
Fri, Dec 14, 2007,8:00p,,Box Score,,Atlanta Hawks,W,,91,81,16,7,W 1,
Sun, Dec 16, 2007,12:30p,,Box Score,,Golden State Warriors,W,,109,87,17,7,W 2,
Wed, Dec 19, 2007,7:00p,,Box Score,@,Boston Celtics,W,,87,85,18,7,W 3,
Fri, Dec 21, 2007,8:00p,,Box Score,,Memphis Grizzlies,W,,94,67,19,7,W 4,
Sun, Dec 23, 2007,6:00p,,Box Score,,Houston Rockets,W,,94,82,20,7,W 5,
Wed, Dec 26, 2007,7:30p,,Box Score,@,New Jersey Nets,W,,101,83,21,7,W 6,
Fri, Dec 28, 2007,8:00p,,Box Score,,Indiana Pacers,W,,114,101,22,7,W 7,
Sat, Dec 29, 2007,7:00p,,Box Score,@,Indiana Pacers,W,,98,92,23,7,W 8,
Mon, Dec 31, 2007,3:30p,,Box Score,,Milwaukee Bucks,W,,114,69,24,7,W 9,
Wed, Jan 2, 2008,7:00p,,Box Score,@,Washington Wizards,W,,106,93,25,7,W 10,
Fri, Jan 4, 2008,7:00p,,Box Score,@,Toronto Raptors,W,,101,85,26,7,W 11,
Sat, Jan 5, 2008,7:30p,,Box Score,,Boston Celtics,L,,85,92,26,8,L 1,
Wed, Jan 9, 2008,9:00p,,Box Score,@,Dallas Mavericks,L,,86,102,26,9,L 2,
Thu, Jan 10, 2008,8:00p,,Box Score,@,San Antonio Spurs,W,,90,80,27,9,W 1,
Sat, Jan 12, 2008,7:00p,,Box Score,@,Charlotte Bobcats,W,OT,103,100,28,9,W 2,
Sun, Jan 13, 2008,7:00p,,Box Score,@,New York Knicks,L,,65,89,28,10,L 1,
Tue, Jan 15, 2008,7:30p,,Box Score,,Toronto Raptors,W,,103,89,29,10,W 1,
Fri, Jan 18, 2008,8:00p,,Box Score,,Sacramento Kings,L,,93,100,29,11,L 1,
,,,,,,,,,,,,,
