Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Nov 2, 2005,7:00p,,Box Score,,New Orleans/Oklahoma City Hornets,W,,109,87,1,0,W 1,
Fri, Nov 4, 2005,8:00p,,Box Score,@,San Antonio Spurs,L,,76,102,1,1,L 1,
Sat, Nov 5, 2005,8:00p,,Box Score,@,Memphis Grizzlies,L,,106,113,1,2,L 2,
Mon, Nov 7, 2005,7:00p,,Box Score,@,Toronto Raptors,W,,105,93,2,2,W 1,
Wed, Nov 9, 2005,7:00p,,Box Score,,Seattle SuperSonics,W,,112,85,3,2,W 2,
Fri, Nov 11, 2005,7:30p,,Box Score,,Memphis Grizzlies,W,,89,70,4,2,W 3,
Sun, Nov 13, 2005,6:00p,,Box Score,@,Orlando Magic,W,OT,108,100,5,2,W 4,
Tue, Nov 15, 2005,7:00p,,Box Score,,Washington Wizards,W,,114,99,6,2,W 5,
Fri, Nov 18, 2005,7:00p,,Box Score,,Orlando Magic,W,,102,84,7,2,W 6,
Sat, Nov 19, 2005,7:00p,,Box Score,@,Philadelphia 76ers,W,,123,120,8,2,W 7,
Tue, Nov 22, 2005,7:00p,,Box Score,,Boston Celtics,W,,115,93,9,2,W 8,
Thu, Nov 24, 2005,8:00p,,Box Score,@,Indiana Pacers,L,,76,98,9,3,L 1,
Sat, Nov 26, 2005,7:30p,,Box Score,,Minnesota Timberwolves,L,,85,89,9,4,L 2,
Wed, Nov 30, 2005,7:00p,,Box Score,,Los Angeles Clippers,W,OT,112,105,10,4,W 1,
Fri, Dec 2, 2005,10:30p,,Box Score,@,Seattle SuperSonics,L,,108,115,10,5,L 1,
Sat, Dec 3, 2005,10:30p,,Box Score,@,Los Angeles Clippers,L,,90,102,10,6,L 2,
Tue, Dec 6, 2005,10:00p,,Box Score,@,Sacramento Kings,W,,102,97,11,6,W 1,
Fri, Dec 9, 2005,7:30p,,Box Score,,New Jersey Nets,L,,100,109,11,7,L 1,
Sat, Dec 10, 2005,8:30p,,Box Score,@,Milwaukee Bucks,L,,106,111,11,8,L 2,
Tue, Dec 13, 2005,7:00p,,Box Score,,Atlanta Hawks,L,,94,100,11,9,L 3,
,,,,,,,,,,,,,
Thu, Dec 15, 2005,8:00p,,Box Score,,Denver Nuggets,W,,94,85,12,9,W 1,
Sat, Dec 17, 2005,7:30p,,Box Score,,Miami Heat,W,,115,107,13,9,W 2,
