Date,Start(ET), ,Score,Home_or_Away(@),Opponent,Win/Loss,OT,Points_Team,Points_Opponent,Win,Loss,Streak,Notes,
Wed, Oct 28, 2009,8:00p,,Box Score,@,Memphis Grizzlies,W,,96,74,1,0,W 1,
Fri, Oct 30, 2009,8:00p,,Box Score,,Oklahoma City Thunder,L,,83,91,1,1,L 1,
Sat, Oct 31, 2009,8:30p,,Box Score,@,Milwaukee Bucks,L,,85,96,1,2,L 2,
Tue, Nov 3, 2009,7:30p,,Box Score,,Orlando Magic,W,,85,80,2,2,W 1,
Wed, Nov 4, 2009,7:00p,,Box Score,@,Toronto Raptors,L,,99,110,2,3,L 1,
Fri, Nov 6, 2009,7:00p,,Box Score,@,Orlando Magic,L,,103,110,2,4,L 2,
Sun, Nov 8, 2009,1:00p,,Box Score,,Philadelphia 76ers,W,,88,81,3,4,W 1,
Wed, Nov 11, 2009,7:30p,,Box Score,,Charlotte Bobcats,W,,98,75,4,4,W 2,
Sat, Nov 14, 2009,7:00p,,Box Score,@,Washington Wizards,W,,106,103,5,4,W 3,
Sun, Nov 15, 2009,6:00p,,Box Score,,Dallas Mavericks,L,,90,95,5,5,L 1,
Tue, Nov 17, 2009,10:30p,,Box Score,@,Los Angeles Lakers,L,,93,106,5,6,L 2,
Wed, Nov 18, 2009,10:00p,,Box Score,@,Portland Trail Blazers,L,,81,87,5,7,L 3,
Sat, Nov 21, 2009,9:00p,,Box Score,@,Utah Jazz,L,OT,97,100,5,8,L 4,
Sun, Nov 22, 2009,8:00p,,Box Score,@,Phoenix Suns,L,,91,117,5,9,L 5,
Wed, Nov 25, 2009,8:00p,,Box Score,,Cleveland Cavaliers,L,,88,98,5,10,L 6,
Fri, Nov 27, 2009,8:00p,,Box Score,,Los Angeles Clippers,L,,96,104,5,11,L 7,
Sun, Nov 29, 2009,1:00p,,Box Score,,Atlanta Hawks,W,,94,88,6,11,W 1,
Wed, Dec 2, 2009,8:00p,,Box Score,@,Chicago Bulls,L,,85,92,6,12,L 1,
Fri, Dec 4, 2009,8:00p,,Box Score,,Milwaukee Bucks,W,,105,96,7,12,W 1,
Sun, Dec 6, 2009,6:00p,,Box Score,,Washington Wizards,W,,98,94,8,12,W 2,
,,,,,,,,,,,,,
Wed, Dec 9, 2009,7:00p,,Box Score,@,Philadelphia 76ers,W,,90,86,9,12,W 3,
Thu, Dec 10, 2009,7:30p,,Box Score,,Denver Nuggets,W,,101,99,10,12,W 4,
Sat, Dec 12, 2009,7:30p,,Box Score,,Golden State Warriors,W,,104,95,11,12,W 5,
Tue, Dec 15, 2009,8:30p,,Box Score,@,Houston Rockets,L,,96,107,11,13,L 1,
Wed, Dec 16, 2009,8:00p,,Box Score,@,New Orleans Hornets,L,,87,95,11,14,L 2,
Fri, Dec 18, 2009,8:00p,,Box Score,@,Oklahoma City Thunder,L,,98,109,11,15,L 3,
Sun, Dec 20, 2009,6:00p,,Box Score,,Los Angeles Lakers,L,,81,93,11,16,L 4,
Tue, Dec 22, 2009,7:00p,,Box Score,@,Charlotte Bobcats,L,,76,88,11,17,L 5,
Wed, Dec 23, 2009,7:30p,,Box Score,,Toronto Raptors,L,,64,94,11,18,L 6,
Sun, Dec 27, 2009,1:00p,,Box Score,@,Toronto Raptors,L,,95,102,11,19,L 7,
Tue, Dec 29, 2009,7:30p,,Box Score,,New York Knicks,L,,87,104,11,20,L 8,
Thu, Dec 31, 2009,3:00p,,Box Score,,Chicago Bulls,L,,87,98,11,21,L 9,
Tue, Jan 5, 2010,8:30p,,Box Score,@,Dallas Mavericks,L,,93,98,11,22,L 10,
Wed, Jan 6, 2010,8:30p,,Box Score,@,San Antonio Spurs,L,,92,112,11,23,L 11,
Sat, Jan 9, 2010,7:30p,,Box Score,,Philadelphia 76ers,L,,94,104,11,24,L 12,
Mon, Jan 11, 2010,8:00p,,Box Score,@,Chicago Bulls,L,,87,120,11,25,L 13,
Tue, Jan 12, 2010,7:00p,,Box Score,@,Washington Wizards,W,,99,90,12,25,W 1,
Fri, Jan 15, 2010,8:00p,,Box Score,,New Orleans Hornets,W,OT,110,104,13,25,W 2,
Sat, Jan 16, 2010,7:30p,,Box Score,,New York Knicks,W,,94,90,14,25,W 3,
Mon, Jan 18, 2010,1:00p,,Box Score,@,New York Knicks,L,,91,99,14,26,L 1,
,,,,,,,,,,,,,
Wed, Jan 20, 2010,7:30p,,Box Score,,Boston Celtics,W,,92,86,15,26,W 1,
Fri, Jan 22, 2010,8:00p,,Box Score,,Indiana Pacers,L,,93,105,15,27,L 1,
Sat, Jan 23, 2010,7:30p,,Box Score,,Portland Trail Blazers,L,,93,97,15,28,L 2,
Wed, Jan 27, 2010,7:30p,,Box Score,,Memphis Grizzlies,L,,93,99,15,29,L 3,
Fri, Jan 29, 2010,8:00p,,Box Score,,Miami Heat,L,,65,92,15,30,L 4,
Sun, Jan 31, 2010,6:00p,,Box Score,,Orlando Magic,L,,86,91,15,31,L 5,
Tue, Feb 2, 2010,7:30p,,Box Score,@,New Jersey Nets,W,,97,93,16,31,W 1,
Fri, Feb 5, 2010,7:00p,,Box Score,@,Indiana Pacers,L,,83,107,16,32,L 1,
Sat, Feb 6, 2010,7:30p,,Box Score,,New Jersey Nets,W,,99,92,17,32,W 1,
Tue, Feb 9, 2010,8:00p,,Box Score,@,Milwaukee Bucks,W,,93,81,18,32,W 2,
Wed, Feb 10, 2010,7:30p,,Box Score,,Sacramento Kings,L,,97,103,18,33,L 1,
Tue, Feb 16, 2010,7:30p,,Box Score,,Minnesota Timberwolves,W,,108,85,19,33,W 1,
Wed, Feb 17, 2010,7:00p,,Box Score,@,Orlando Magic,L,,91,116,19,34,L 1,
Fri, Feb 19, 2010,8:00p,,Box Score,,Milwaukee Bucks,L,,85,91,19,35,L 2,
Sun, Feb 21, 2010,6:00p,,Box Score,,San Antonio Spurs,W,OT,109,101,20,35,W 1,
Tue, Feb 23, 2010,10:00p,,Box Score,@,Sacramento Kings,W,,101,89,21,35,W 2,
Wed, Feb 24, 2010,10:30p,,Box Score,@,Los Angeles Clippers,L,,91,97,21,36,L 1,
Fri, Feb 26, 2010,9:00p,,Box Score,@,Denver Nuggets,L,,102,107,21,37,L 2,
Sat, Feb 27, 2010,10:30p,,Box Score,@,Golden State Warriors,L,,88,95,21,38,L 3,
Tue, Mar 2, 2010,7:30p,,Box Score,,Boston Celtics,L,,100,105,21,39,L 4,
,,,,,,,,,,,,,
Wed, Mar 3, 2010,7:30p,,Box Score,@,New York Knicks,L,,104,128,21,40,L 5,
Fri, Mar 5, 2010,7:00p,,Box Score,@,Cleveland Cavaliers,L,,92,99,21,41,L 6,
Sun, Mar 7, 2010,6:00p,,Box Score,,Houston Rockets,W,OT,110,107,22,41,W 1,
